GENENAME,CHEMBL_ID
PDEG,CHEMBL2363066
PDE2A,CHEMBL2363066
PDE7A,CHEMBL2363066
PDE1A,CHEMBL2363066
PDE9A,CHEMBL2363066
PDE6B,CHEMBL2363066
PDEB,CHEMBL2363066
DPDE3,CHEMBL2363066
PDE4D,CHEMBL2363066
DPDE4,CHEMBL2363066
PDE4B,CHEMBL2363066
PDE6D,CHEMBL2363066
PDED,CHEMBL2363066
PDE6A,CHEMBL2363066
PDEA,CHEMBL2363066
PDE3B,CHEMBL2363066
PDE6C,CHEMBL2363066
PDEA2,CHEMBL2363066
PDE8B,CHEMBL2363066
PDE10A,CHEMBL2363066
PDE1B,CHEMBL2363066
PDE1B1,CHEMBL2363066
PDES1B,CHEMBL2363066
DPDE1,CHEMBL2363066
PDE4C,CHEMBL2363066
PDE1C,CHEMBL2363066
PDE8A,CHEMBL2363066
PDE7B,CHEMBL2363066
PDE8B,CHEMBL2363067
PDE8A,CHEMBL2363067
PTGER1,CHEMBL2363068
PTGER2,CHEMBL2363068
PTGER4,CHEMBL2363068
PTGER2,CHEMBL2363068
PTGER3,CHEMBL2363068
NR1B3,CHEMBL2363069
RARG,CHEMBL2363069
HAP,CHEMBL2363069
NR1B2,CHEMBL2363069
RARB,CHEMBL2363069
NR1B1,CHEMBL2363069
RARA,CHEMBL2363069
NR2B2,CHEMBL2363070
RXRB,CHEMBL2363070
NR2B3,CHEMBL2363070
RXRG,CHEMBL2363070
NR2B1,CHEMBL2363070
RXRA,CHEMBL2363070
NR2B2,CHEMBL2363071
RXRB,CHEMBL2363071
NR1B3,CHEMBL2363071
RARG,CHEMBL2363071
NR2B3,CHEMBL2363071
RXRG,CHEMBL2363071
HAP,CHEMBL2363071
NR1B2,CHEMBL2363071
RARB,CHEMBL2363071
NR1B1,CHEMBL2363071
RARA,CHEMBL2363071
NR2B1,CHEMBL2363071
RXRA,CHEMBL2363071
NR2B3,CHEMBL2363072
RXRG,CHEMBL2363072
NR1B1,CHEMBL2363072
RARA,CHEMBL2363072
FYN,CHEMBL2363074
SRC,CHEMBL2363074
SRC1,CHEMBL2363074
LCK,CHEMBL2363074
YES,CHEMBL2363074
YES1,CHEMBL2363074
BLK,CHEMBL2363074
HCK,CHEMBL2363074
JTK8,CHEMBL2363074
LYN,CHEMBL2363074
FRK,CHEMBL2363074
PTK5,CHEMBL2363074
RAK,CHEMBL2363074
FGR,CHEMBL2363074
SRC2,CHEMBL2363074
C20orf148,CHEMBL2363074
SRMS,CHEMBL2363074
SRD5A1,CHEMBL2363075
SRD5A2,CHEMBL2363075
SRD5A2L,CHEMBL2363075
SRD5A3,CHEMBL2363075
parC,CHEMBL2363076
nfxD,CHEMBL2363076
parE,CHEMBL2363076
parC,CHEMBL2363077
topB,CHEMBL2363077
ADHR,CHEMBL2363078
AVPR2,CHEMBL2363078
DIR,CHEMBL2363078
DIR3,CHEMBL2363078
V2R,CHEMBL2363078
AVPR1,CHEMBL2363078
AVPR1A,CHEMBL2363078
AVPR1B,CHEMBL2363078
AVPR3,CHEMBL2363078
VPR3,CHEMBL2363078
rpsR,CHEMBL2363090
rpmB,CHEMBL2363119
rplB,CHEMBL2363121
rpsB,CHEMBL2363135
eryA ,CHEMBL2363135
rplD,CHEMBL2363135
rpsA,CHEMBL2363135
ssyF ,CHEMBL2363135
nusE ,CHEMBL2363135
rpsJ,CHEMBL2363135
rpsK,CHEMBL2363135
rpsL,CHEMBL2363135
strA ,CHEMBL2363135
rpsM,CHEMBL2363135
rpsN,CHEMBL2363135
rpsO,CHEMBL2363135
secC,CHEMBL2363135
rpsP,CHEMBL2363135
neaA,CHEMBL2363135
rpsQ,CHEMBL2363135
rpsR,CHEMBL2363135
rpsS,CHEMBL2363135
rpsT,CHEMBL2363135
rpsU,CHEMBL2363135
rpsC,CHEMBL2363135
ramA ,CHEMBL2363135
rpsD,CHEMBL2363135
rpsE,CHEMBL2363135
spc ,CHEMBL2363135
rpsF,CHEMBL2363135
rpsG,CHEMBL2363135
rpsH,CHEMBL2363135
rpsI,CHEMBL2363135
rplJ,CHEMBL2363135
relC,CHEMBL2363135
rplK,CHEMBL2363135
rplM,CHEMBL2363135
rplN,CHEMBL2363135
rplO,CHEMBL2363135
rplP,CHEMBL2363135
rplQ,CHEMBL2363135
rplR,CHEMBL2363135
rplS,CHEMBL2363135
rplA,CHEMBL2363135
pdzA ,CHEMBL2363135
rplT,CHEMBL2363135
rplU,CHEMBL2363135
eryB ,CHEMBL2363135
rplV,CHEMBL2363135
rplW,CHEMBL2363135
rplX,CHEMBL2363135
rplY,CHEMBL2363135
rpmA,CHEMBL2363135
rpmB,CHEMBL2363135
rpmC,CHEMBL2363135
rplB,CHEMBL2363135
rpmD,CHEMBL2363135
rpmE2 ,CHEMBL2363135
ykgM,CHEMBL2363135
rpmE,CHEMBL2363135
rpmF,CHEMBL2363135
rpmG,CHEMBL2363135
rimA,CHEMBL2363135
rpmH,CHEMBL2363135
ssaF ,CHEMBL2363135
rpmI,CHEMBL2363135
rpmJ2 ,CHEMBL2363135
ykgO,CHEMBL2363135
rpmJ,CHEMBL2363135
rplC,CHEMBL2363135
rplE,CHEMBL2363135
rplF,CHEMBL2363135
rplL,CHEMBL2363135
rpoA,CHEMBL2363852
rpoB,CHEMBL2363852
rpoC,CHEMBL2363852
rpoZ,CHEMBL2363852
rpsA,CHEMBL2363853
rpsJ,CHEMBL2363853
rpsK,CHEMBL2363853
rpsL,CHEMBL2363853
str,CHEMBL2363853
rpsM,CHEMBL2363853
rpsN,CHEMBL2363853
rpsO,CHEMBL2363853
rpsP,CHEMBL2363853
rpsQ,CHEMBL2363853
rpsR,CHEMBL2363853
rs18,CHEMBL2363853
rpsS,CHEMBL2363853
rpsB,CHEMBL2363853
rpsT,CHEMBL2363853
rpsU,CHEMBL2363853
rpsC,CHEMBL2363853
rpsD,CHEMBL2363853
rpsE,CHEMBL2363853
rpsF,CHEMBL2363853
rpsG,CHEMBL2363853
rpsH,CHEMBL2363853
rpsI,CHEMBL2363853
rplA,CHEMBL2363853
rplJ,CHEMBL2363853
rplK,CHEMBL2363853
rplM,CHEMBL2363853
rplN,CHEMBL2363853
rplO,CHEMBL2363853
rplP,CHEMBL2363853
rplQ,CHEMBL2363853
rplR,CHEMBL2363853
rplS,CHEMBL2363853
rplB,CHEMBL2363853
rplT,CHEMBL2363853
rplU,CHEMBL2363853
rplV,CHEMBL2363853
rplW,CHEMBL2363853
rplX,CHEMBL2363853
rpmA,CHEMBL2363853
rpmB,CHEMBL2363853
rpmC,CHEMBL2363853
rplC,CHEMBL2363853
rpmD,CHEMBL2363853
rpmE,CHEMBL2363853
rpmE2,CHEMBL2363853
rpmF,CHEMBL2363853
rpmG1,CHEMBL2363853
rpmG2,CHEMBL2363853
rpmG3,CHEMBL2363853
rpmG-3,CHEMBL2363853
rpmH,CHEMBL2363853
rpmI,CHEMBL2363853
rpmJ,CHEMBL2363853
rplD,CHEMBL2363853
rplE,CHEMBL2363853
rplF,CHEMBL2363853
rplL,CHEMBL2363853
rplI,CHEMBL2363853
rplM,CHEMBL2363965
rpsA,CHEMBL2363965
rpsJ,CHEMBL2363965
rpsX,CHEMBL2363965
rpsK,CHEMBL2363965
rps12 ,CHEMBL2363965
rpsL,CHEMBL2363965
rpsM,CHEMBL2363965
rpsN,CHEMBL2363965
rpsN2,CHEMBL2363965
rpsZ,CHEMBL2363965
rpsO,CHEMBL2363965
rpsP,CHEMBL2363965
rpsQ,CHEMBL2363965
rpsR,CHEMBL2363965
rpsR1,CHEMBL2363965
rpsR2,CHEMBL2363965
rpsS,CHEMBL2363965
rpsB,CHEMBL2363965
rpsT,CHEMBL2363965
rpsC,CHEMBL2363965
rpsD,CHEMBL2363965
rpsE,CHEMBL2363965
rpsF,CHEMBL2363965
rpsG,CHEMBL2363965
rpsH,CHEMBL2363965
rpsI,CHEMBL2363965
rplA,CHEMBL2363965
rplJ,CHEMBL2363965
rplK,CHEMBL2363965
rplN,CHEMBL2363965
rplO,CHEMBL2363965
rplP,CHEMBL2363965
rplQ,CHEMBL2363965
rplR,CHEMBL2363965
rplS,CHEMBL2363965
rplB,CHEMBL2363965
rplT,CHEMBL2363965
rplU,CHEMBL2363965
rplV,CHEMBL2363965
rplW,CHEMBL2363965
rplX,CHEMBL2363965
rplY,CHEMBL2363965
rpmA,CHEMBL2363965
rpmB ,CHEMBL2363965
rpmB1,CHEMBL2363965
rpmB2,CHEMBL2363965
rpmC,CHEMBL2363965
rplC,CHEMBL2363965
rpmD,CHEMBL2363965
rpmE,CHEMBL2363965
rpmF,CHEMBL2363965
rpmG ,CHEMBL2363965
rpmG1,CHEMBL2363965
rpmG2,CHEMBL2363965
rpmH,CHEMBL2363965
rpmI,CHEMBL2363965
rpmJ,CHEMBL2363965
rplD,CHEMBL2363965
rplE,CHEMBL2363965
rplF,CHEMBL2363965
rplL,CHEMBL2363965
rplI,CHEMBL2363965
rpsJ,CHEMBL2364022
rpsK,CHEMBL2364022
rpsL,CHEMBL2364022
rpsM,CHEMBL2364022
rpsN,CHEMBL2364022
rpsO,CHEMBL2364022
rpsP,CHEMBL2364022
rpsQ,CHEMBL2364022
rpsR,CHEMBL2364022
rpsS,CHEMBL2364022
rpsA,CHEMBL2364022
rpsT,CHEMBL2364022
rpsU,CHEMBL2364022
rpsB,CHEMBL2364022
rpsC,CHEMBL2364022
rpsD,CHEMBL2364022
rpsE,CHEMBL2364022
rpsF,CHEMBL2364022
rpsG,CHEMBL2364022
rpsH,CHEMBL2364022
rpsI,CHEMBL2364022
rplJ,CHEMBL2364022
rplK,CHEMBL2364022
rplM,CHEMBL2364022
rplN,CHEMBL2364022
rplO,CHEMBL2364022
rplP,CHEMBL2364022
rplQ,CHEMBL2364022
rplR,CHEMBL2364022
rplS,CHEMBL2364022
rplA,CHEMBL2364022
rplT,CHEMBL2364022
rplU,CHEMBL2364022
rplV,CHEMBL2364022
rplW,CHEMBL2364022
rplX,CHEMBL2364022
rplY,CHEMBL2364022
rpmA,CHEMBL2364022
rpmB,CHEMBL2364022
rpmC,CHEMBL2364022
rplB,CHEMBL2364022
rpmD,CHEMBL2364022
rpmE2,CHEMBL2364022
